timestamp: 20231031225128
trade_count: 112187
total_profit: 2655524.0
size of result_df: 15464
ratio: 0.13784128285808517
average days_held: 10.560653195111733
average profit: 23.670514408977866
Source code for 'gen_signal_func':
def gen_daily_buy_signal_five(data):
    """
    前辈指标

    :param data:
    :return:
    """
    # 效果：
    # 任然无法避免买入后继续跌，概率增加，持有天数减少

    # 还需继续优化
    K,D,J = KDJ(data['收盘'],data['最高'],data['最低'])
    data['J'] = J
    data['买'] = data['J'].apply(lambda x: 10 if x < 0 else 0)
    # data['Buy_Signal'] = (9.9 < data['买'].shift(1)) & (9.9 > data['买']) & (data['日期'] > '2013-01-01')
    # data['Buy_Signal'] = (9.9 < data['买'].shift(2)) & (9.9 > data['买'].shift(1)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    # 再往前判断前两天是否有穿越，并且连续两天是否都下跌
    data['Buy_Signal'] = (9.9 < data['买'].shift(3)) & (9.9 > data['买'].shift(2)) & (data['涨跌幅'] < 0) & (data['日期'] > '2013-01-01')
    return data




           名称      代码   Buy Date  Buy Price  Sell Date  Sell Price  Profit  Total_Profit  Growth Rate (%)  Days Held  Buy_Index
11543    百花医药  600721 2022-06-22       7.19 2022-06-24        7.26     7.0  7.370000e+02         0.973574          2       5709
11547    百达精工  603331 2023-03-15      13.82 2023-03-17       14.24    42.0  3.560000e+02         3.039074          2       1384
5068     卫星化学  002648 2022-06-28      18.25 2022-06-30       18.27     2.0  4.560000e+02         0.109589          2       2522
2969     亚威股份  002559 2020-04-10       5.47 2020-04-14        5.53     6.0  3.990000e+02         1.096892          2       2148
11554    百龙创园  605016 2021-06-09      18.59 2021-06-11       18.61     2.0  2.000000e+00         0.107585          2         32
5070     卫星化学  002648 2023-08-16      14.92 2023-08-18       14.93     1.0  5.480000e+02         0.067024          2       2800
11556    皇台酒业  000995 2016-05-19      14.71 2016-05-23       14.82    11.0  1.130000e+02         0.747791          2       3462
11557    皇台酒业  000995 2018-01-29       9.58 2018-01-31        9.75    17.0  1.940000e+02         1.774530          2       3747
5071      印纪退  002143 2018-07-20       5.30 2018-07-24        5.51    21.0  7.550000e+02         3.962264          2       2269
2962     亚太股份  002284 2020-02-03       4.48 2020-02-05        4.54     6.0  1.450000e+02         1.339286          2       2489
11560    皇庭国际  000056 2014-02-28       7.22 2014-03-04        7.37    15.0  3.600000e+01         2.077562          2       4112
5075     厦工股份  600815 2013-05-08       5.03 2013-05-10        5.04     1.0  1.800000e+01         0.198807          2       4618
11563    皇庭国际  000056 2016-01-15      13.59 2016-01-19       14.00    41.0  2.130000e+02         3.016924          2       4539
11520    百川股份  002455 2023-07-27       7.74 2023-07-31        7.82     8.0  3.320000e+02         1.033592          2       3104
5058     卧龙电驱  600580 2016-04-28      10.01 2016-05-03       10.23    22.0  4.230000e+02         2.197802          2       3243
11670    盘龙药业  002864 2017-12-20      24.56 2017-12-22       24.69    13.0  1.300000e+01         0.529316          2         22
3021     亚联发展  002316 2017-09-19      13.26 2017-09-21       13.44    18.0 -9.360000e+02         1.357466          2       1443
5050     博通集成  603068 2020-10-28      59.76 2020-10-30       61.25   149.0 -5.146000e+03         2.493307          2        373
11476    登云股份  002715 2019-06-24      11.28 2019-06-26       11.44    16.0  6.450000e+02         1.418440          2       1291
3014     亚盛集团  600108 2020-02-03       2.54 2020-02-05        2.61     7.0  2.270000e+02         2.755906          2       5348
11472    畅联股份  603648 2022-09-23       8.26 2022-09-27        8.30     4.0  5.870000e+02         0.484262          2       1222
8745     方大集团  000055 2019-07-17       4.84 2019-07-19        4.90     6.0  2.410000e+02         1.239669          2       5559
3017     亚翔集成  603929 2017-04-21      25.29 2017-04-25       25.59    30.0  1.800000e+02         1.186240          2         72
3025     亚通股份  600692 2013-05-08       7.70 2013-05-10        7.84    14.0  3.000000e+01         1.818182          2       4652
2988     亚星客车  600213 2019-05-13      12.68 2019-05-15       12.95    27.0  4.760000e+02         2.129338          2       4444
3029     亚通股份  600692 2020-10-30       6.38 2020-11-03        6.40     2.0  9.210000e+02         0.313480          2       6474
11460    电科数字  600850 2017-03-14      16.92 2017-03-16       17.00     8.0 -2.040000e+02         0.472813          2       5428
8747     方大集团  000055 2020-02-03       3.86 2020-02-05        3.89     3.0  2.680000e+02         0.777202          2       5689
11458    电投能源  002128 2023-10-10      13.72 2023-10-12       13.76     4.0  1.031000e+03         0.291545          2       3825
8748     方大集团  000055 2020-05-28       4.13 2020-06-01        4.21     8.0  2.850000e+02         1.937046          2       5768
11456    电投能源  002128 2021-10-19      13.68 2021-10-21       13.72     4.0  6.930000e+02         0.292398          2       3346
3013     亚盛集团  600108 2018-12-25       2.68 2018-12-27        2.69     1.0  2.090000e+02         0.373134          2       5084
11481     白云山  600332 2014-04-03      21.65 2014-04-08       21.80    15.0  4.080000e+02         0.692841          2       3026
11482     白云山  600332 2014-08-20      21.69 2014-08-22       23.85   216.0  6.570000e+02         9.958506          2       3121
3010     亚盛集团  600108 2013-06-18       7.11 2013-06-20        7.15     4.0  4.000000e+00         0.562588          2       3735
3009      亚玛顿  002623 2022-11-25      28.95 2022-11-29       29.01     6.0  3.014000e+03         0.207254          2       2684
3004     亚泰集团  600881 2023-03-13       2.34 2023-03-15        2.35     1.0  2.930000e+02         0.427350          2       6514
11490    白云机场  600004 2021-04-01      13.23 2021-04-06       13.27     4.0 -5.300000e+02         0.302343          2       4306
3003     亚泰集团  600881 2022-08-09       2.52 2022-08-11        2.56     4.0  2.790000e+02         1.587302          2       6372
3001     亚泰集团  600881 2017-03-08       5.85 2017-03-10        5.86     1.0  2.210000e+02         0.170940          2       5052
2998     亚普股份  603013 2019-05-13      13.50 2019-05-15       13.67    17.0  5.060000e+02         1.259259          2        245
11497    白银有色  601212 2021-10-12       2.89 2021-10-14        3.03    14.0  1.630000e+02         4.844291          2       1089
2997     亚普股份  603013 2018-12-04      15.18 2018-12-06       15.40    22.0  4.250000e+02         1.449275          2        142
2996     亚普股份  603013 2018-07-31      26.26 2018-08-02       27.58   132.0  3.380000e+02         5.026657          2         58
11503    百利科技  603959 2020-03-12       7.99 2020-03-16        8.16    17.0  4.390000e+02         2.127660          2        926
2990     亚星锚链  601890 2013-06-18       3.14 2013-06-20        3.21     7.0  1.900000e+01         2.229299          2        592
11510    百大集团  600865 2019-11-28       5.43 2019-12-02        5.44     1.0  5.640000e+02         0.184162          2       5999
11511    百川股份  002455 2015-04-23       8.66 2015-04-27        8.89    23.0  4.500000e+01         2.655889          2       1133
5076     厦工股份  600815 2014-03-03       3.46 2014-03-05        3.47     1.0  2.700000e+01         0.289017          2       4815
2961     亚太股份  002284 2019-07-17       4.98 2019-07-19        5.02     4.0  1.310000e+02         0.803213          2       2359
2958     亚太股份  002284 2014-03-25       4.59 2014-03-27        4.62     3.0  2.100000e+01         0.653595          2       1082
11629    益丰药房  603939 2017-01-18       9.46 2017-01-20        9.70    24.0  2.670000e+02         2.536998          2        419
11638    益民集团  600824 2021-07-07       3.71 2021-07-09        3.78     7.0 -7.400000e+01         1.886792          2       6603
5119     友阿股份  002277 2018-12-25       3.10 2018-12-27        3.12     2.0 -2.630000e+02         0.645161          2       2275
2908     五洲交通  600368 2015-11-23       4.04 2015-11-25        4.11     7.0  9.500000e+01         1.732673          2       3535
8670     新纶新材  002341 2022-11-25       3.94 2022-11-29        4.00     6.0  5.490000e+02         1.522843          2       2924
2910     五洲交通  600368 2020-10-13       2.84 2020-10-15        2.85     1.0  1.860000e+02         0.352113          2       4724
11630    益丰药房  603939 2020-02-28      31.28 2020-03-03       32.73   145.0  6.870000e+02         4.635550          2       1107
5114     友邦吊顶  002718 2018-01-19      29.55 2018-01-23       31.31   176.0  8.300000e+02         5.956007          2        947
8712     新钢股份  600782 2017-09-22       4.61 2017-09-26        4.70     9.0  5.200000e+01         1.952278          2       4842
11627    盈趣科技  002925 2023-07-27      19.07 2023-07-31       19.40    33.0  1.514000e+03         1.730467          2       1340
11626    盈趣科技  002925 2022-01-26      28.56 2022-01-28       28.67    11.0  1.314000e+03         0.385154          2        978
11625    盈趣科技  002925 2019-03-07      28.95 2019-03-11       30.16   121.0  7.200000e+02         4.179620          2        273
2911     五洲交通  600368 2021-10-12       3.36 2021-10-14        3.37     1.0  1.910000e+02         0.297619          2       4966
8673      新经典  603096 2022-09-23      16.86 2022-09-27       17.23    37.0 -3.693000e+03         2.194543          2       1320
2913     五洲交通  600368 2022-08-09       3.38 2022-08-11        3.43     5.0  2.010000e+02         1.479290          2       5169
2906     五洲交通  600368 2014-05-06       2.09 2014-05-08        2.12     3.0  4.100000e+01         1.435407          2       3162
11643    益生股份  002458 2020-02-03      12.84 2020-02-05       13.52    68.0  6.290000e+02         5.295950          2       2187
2904     五方光电  002962 2021-02-03      11.07 2021-02-05       11.23    16.0  2.050000e+02         1.445348          2        336
11646    益生股份  002458 2021-02-03      10.03 2021-02-05       10.06     3.0  9.890000e+02         0.299103          2       2436
2903     五方光电  002962 2020-09-15      17.68 2020-09-17       18.05    37.0  1.470000e+02         2.092760          2        242
11649    益盛药业  002566 2022-04-15       8.84 2022-04-19        8.86     2.0  4.380000e+02         0.226244          2       2625
5122     双塔食品  002481 2017-11-17       6.03 2017-11-21        6.05     2.0  1.130000e+02         0.331675          2       1602
8664     新筑股份  002480 2017-01-18      10.55 2017-01-20       10.56     1.0  2.770000e+02         0.094787          2       1507
5123     双塔食品  002481 2020-05-27      13.22 2020-05-29       13.38    16.0  2.180000e+02         1.210287          2       2214
11656   盐 田 港  000088 2022-08-09       4.88 2022-08-11        4.93     5.0  4.880000e+02         1.024590          2       5927
2900     五新隧装  835174 2016-05-19       6.05 2016-05-23        6.10     5.0  5.000000e+00         0.826446          2         24
5127     双成药业  002693 2022-11-24       8.21 2022-11-28        8.36    15.0  4.440000e+02         1.827040          2       2414
2895    五 粮 液  000858 2014-04-03      -0.40 2014-04-08       -0.31     9.0  1.510000e+02       -22.500000          2       3779
2893     云鼎科技  000409 2023-08-24       8.12 2023-08-28        8.35    23.0  7.260000e+02         2.832512          2       5805
8658     新疆火炬  603080 2021-10-21      15.26 2021-10-25       15.94    68.0  9.020000e+02         4.456094          2        918
11667    盘江股份  600395 2017-12-20       4.38 2017-12-22        4.42     4.0  2.140000e+02         0.913242          2       3883
11669    盘江股份  600395 2018-12-05       3.39 2018-12-07        3.45     6.0  2.400000e+02         1.769912          2       4116
5110     友发集团  601686 2023-08-30       6.82 2023-09-01        6.93    11.0  9.500000e+01         1.612903          2        665
2920     五矿发展  600058 2022-08-09       9.31 2022-08-11        9.48    17.0 -9.980000e+02         1.825994          2       5858
8675     新联电子  002546 2015-07-31       6.24 2015-08-04        6.42    18.0  6.200000e+01         2.884615          2       1012
11591    皓宸医疗  002622 2022-11-25       4.13 2022-11-29        4.19     6.0  5.530000e+02         1.452785          2       2303
2954     亚太实业  000691 2020-08-19       5.90 2020-08-21        5.92     2.0  1.460000e+02         0.338983          2       5093
2951     亚太实业  000691 2016-05-18       7.90 2016-05-20        7.94     4.0  5.300000e+01         0.506329          2       4058
11574    皇庭国际  000056 2022-03-18       6.93 2022-03-22        7.04    11.0  4.810000e+02         1.587302          2       5930
5082     厦门信达  000701 2021-10-12       4.99 2021-10-14        5.00     1.0  3.800000e+02         0.200401          2       5897
11578    皇氏集团  002329 2020-10-28       4.98 2020-10-30        5.20    22.0  5.340000e+02         4.417671          2       2460
11581    皇氏集团  002329 2023-06-06       5.59 2023-06-08        5.75    16.0  6.280000e+02         2.862254          2       3093
11582    皇马科技  603181 2017-09-26      11.47 2017-09-28       11.69    22.0  2.200000e+01         1.918047          2         23
11583    皓宸医疗  002622 2013-01-30       1.79 2013-02-01        1.80     1.0  1.000000e+00         0.558659          2        313
2944     亚厦股份  002375 2016-06-17      10.90 2016-06-21       10.93     3.0  3.260000e+02         0.275229          2       1458
2939     亚世光电  002952 2021-02-03      12.46 2021-02-05       12.73    27.0  4.920000e+02         2.166934          2        453
5086     厦门国贸  600755 2019-04-18       7.27 2019-04-22        7.57    30.0  5.650000e+02         4.126547          2       5394
5087     厦门国贸  600755 2019-07-17       6.49 2019-07-19        6.52     3.0  5.680000e+02         0.462250          2       5454
5088     厦门国贸  600755 2021-02-03       4.52 2021-02-05        4.67    15.0  6.040000e+02         3.318584          2       5832
11590    皓宸医疗  002622 2022-08-12       3.53 2022-08-16        3.58     5.0  4.960000e+02         1.416431          2       2234
2936     亚世光电  002952 2019-04-25      24.52 2019-04-29       24.98    46.0  4.600000e+01         1.876020          2         19
11615     皮阿诺  002853 2017-11-22      31.23 2017-11-24       32.25   102.0  6.400000e+02         3.266090          2        169
11594    皖天然气  603689 2018-01-11      10.75 2018-01-15       11.11    36.0  9.000000e+01         3.348837          2        246
2933     五矿资本  600390 2022-07-05       4.64 2022-07-07        4.65     1.0  5.300000e+02         0.215517          2       5008
5098     厦门象屿  600057 2017-11-08       4.26 2017-11-10        4.27     1.0  1.690000e+02         0.234742          2       4267
5100     厦门象屿  600057 2019-07-17       2.62 2019-07-19        2.63     1.0  2.160000e+02         0.381679          2       4672
8692     新赛股份  600540 2020-06-04       4.83 2020-06-08        4.84     1.0  3.270000e+02         0.207039          2       3840
2929     五矿资本  600390 2019-07-17       6.82 2019-07-19        6.85     3.0  4.440000e+02         0.439883          2       4289
8688     新赛股份  600540 2014-01-16       4.12 2014-01-20        4.14     2.0  3.100000e+01         0.485437          2       2356
2927     五矿资本  600390 2018-03-23       7.58 2018-03-27        7.63     5.0  3.430000e+02         0.659631          2       3969
5101     厦门象屿  600057 2023-03-01      10.76 2023-03-03       10.86    10.0  3.190000e+02         0.929368          2       5550
2926     五矿资本  600390 2017-08-09      10.80 2017-08-11       10.85     5.0  3.240000e+02         0.462963          2       3824
11608    皖能电力  000543 2023-08-16       6.73 2023-08-18        6.82     9.0  3.570000e+02         1.337296          2       7118
8684     新芝生物  430685 2016-02-04       1.72 2016-02-17        1.73     1.0  5.000000e+00         0.581395          2         43
5103     厦门钨业  600549 2013-03-21      18.76 2013-03-25       19.27    51.0  1.220000e+02         2.718550          2       2462
5104     厦门钨业  600549 2013-11-29      14.26 2013-12-03       14.31     5.0  1.670000e+02         0.350631          2       2628
11899    福达合金  603045 2023-07-31      16.80 2023-08-02       16.90    10.0  8.960000e+02         0.595238          2       1254
2691     丰华股份  600615 2021-07-14       7.90 2021-07-16        7.91     1.0  4.750000e+02         0.126582          2       6579
2354     中润资源  000506 2020-10-28       2.43 2020-10-30        2.47     4.0  2.620000e+02         1.646091          2       5757
2474     中航泰达  836263 2019-05-31       3.42 2019-06-04        3.57    15.0  1.210000e+02         4.385965          2        284
12196    红旗连锁  002697 2017-03-14       7.04 2017-03-16        7.16    12.0  4.020000e+02         1.704545          2       1036
12195    红旗连锁  002697 2017-01-06       7.62 2017-01-10        8.38    76.0  3.900000e+02         9.973753          2        994
12194    红旗连锁  002697 2016-11-24       5.57 2016-11-28        5.78    21.0  3.140000e+02         3.770197          2        964
8388     文峰股份  601010 2015-05-06      12.66 2015-05-08       12.67     1.0  6.600000e+01         0.078989          2        944
12192    红旗连锁  002697 2014-12-26       4.03 2014-12-30        4.16    13.0  4.400000e+01         3.225806          2        558
2472     中航泰达  836263 2018-11-09       4.62 2018-11-16        4.82    20.0  7.500000e+01         4.329004          2        205
12189    红墙股份  002809 2018-08-10      10.60 2018-08-14       10.82    22.0  5.340000e+02         2.075472          2        446
12176    紫金矿业  601899 2013-10-09       1.50 2013-10-11        1.51     1.0  1.900000e+01         0.666667          2       1307
12188    红墙股份  002809 2017-06-29      25.80 2017-07-03       25.89     9.0  1.040000e+02         0.348837          2        171
8391     文峰股份  601010 2023-05-31       2.50 2023-06-02        2.51     1.0  2.770000e+02         0.400000          2       2898
2477     中航西飞  000768 2018-01-05      16.56 2018-01-09       16.58     2.0  3.190000e+02         0.120773          2       4802
8392     文投控股  600715 2013-07-17       2.84 2013-07-19        2.95    11.0  4.100000e+01         3.873239          2       4004
12183    紫金银行  601860 2023-06-28       2.49 2023-06-30        2.52     3.0  1.190000e+02         1.204819          2       1086
8396     文投控股  600715 2018-06-12       7.65 2018-06-14        7.73     8.0  2.840000e+02         1.045752          2       4991
12199    红旗连锁  002697 2021-02-03       5.40 2021-02-05        5.47     7.0  3.040000e+02         1.296296          2       1975
8384     文一科技  600520 2020-06-24       8.08 2020-06-30        8.12     4.0  9.770000e+02         0.495050          2       4288
12204    红星发展  600367 2014-09-25      10.18 2014-09-29       10.28    10.0  2.550000e+02         0.982318          2       3242
2460     中航光电  002179 2021-04-30      36.52 2021-05-07       37.68   116.0  8.820000e+02         3.176342          2       3265
2454     中航产融  600705 2023-03-15       4.12 2023-03-17        4.20     8.0 -4.960000e+02         1.941748          2       5068
12210    红星发展  600367 2018-09-14       7.88 2018-09-18        7.92     4.0  6.630000e+02         0.507614          2       4208
2449     中联重科  000157 2021-12-23       6.58 2021-12-27        6.60     2.0  3.120000e+02         0.303951          2       5006
8383     文一科技  600520 2020-06-17       8.31 2020-06-19        8.43    12.0  9.730000e+02         1.444043          2       4283
2448     中联重科  000157 2021-11-09       6.39 2021-11-11        6.42     3.0  3.100000e+02         0.469484          2       4974
5333     同力日升  605286 2022-12-22      38.88 2022-12-26       41.33   245.0  8.780000e+02         6.301440          2        418
12216    红豆股份  600400 2013-10-31       0.94 2013-11-04        0.97     3.0  8.000000e+00         3.191489          2       3011
8377      数字人  835670 2022-08-09       9.52 2022-08-11        9.84    32.0  3.520000e+02         3.361345          2        469
12219    红豆股份  600400 2016-11-28       4.89 2016-11-30        4.91     2.0  4.600000e+01         0.408998          2       3744
5334     同力股份  834599 2022-01-21       8.11 2022-01-25        8.18     7.0  2.600000e+01         0.863132          2        396
12224    纳尔股份  002825 2017-04-21      12.67 2017-04-25       12.82    15.0  1.330000e+02         1.183899          2         95
8374     敦煌种业  600354 2021-08-26       5.79 2021-08-30        5.80     1.0  5.150000e+02         0.172712          2       4141
12226    纳尔股份  002825 2023-03-22       9.05 2023-03-24        9.25    20.0  3.730000e+02         2.209945          2       1524
12177    紫金矿业  601899 2014-06-18       1.08 2014-06-20        1.10     2.0  2.600000e+01         1.851852          2       1477
2492     中船防务  600685 2018-12-20       9.48 2018-12-24        9.53     5.0  1.879000e+03         0.527426          2       5768
12229     纳思达  002180 2017-02-17      27.33 2017-02-21       27.41     8.0  3.540000e+02         0.292719          2       1933
12135    精工钢构  600496 2022-09-23       3.89 2022-09-27        3.92     3.0 -2.290000e+02         0.771208          2       4837
12142    精达股份  600577 2018-05-22       3.59 2018-05-24        3.61     2.0  1.640000e+02         0.557103          2       3513
8413     斯达半导  603290 2023-09-13     191.12 2023-09-15      194.50   338.0  1.155900e+04         1.768522          2        881
12140    精达股份  600577 2015-04-23       6.25 2015-04-27        6.34     9.0  1.200000e+01         1.440000          2       2977
5316     同为股份  002835 2019-04-18       9.91 2019-04-22       10.06    15.0  2.270000e+02         1.513623          2        560
2513     中衡设计  603017 2015-05-12      22.23 2015-05-14       23.52   129.0  1.290000e+02         5.802969          2         82
8416    新 华 都  002264 2020-05-11       4.65 2020-05-13        4.73     8.0  5.670000e+02         1.720430          2       2641
12134    精工钢构  600496 2022-08-09       4.21 2022-08-11        4.23     2.0 -2.320000e+02         0.475059          2       4805
12170    紫光股份  000938 2015-07-31      22.70 2015-08-04       24.59   189.0  6.070000e+02         8.325991          2       3613
12133    精工钢构  600496 2022-06-16       4.23 2022-06-20        4.32     9.0 -2.340000e+02         2.127660          2       4767
8417    新 华 都  002264 2020-11-20       5.03 2020-11-24        5.19    16.0  6.090000e+02         3.180915          2       2772
8418    新 和 成  002001 2022-01-18      25.67 2022-01-20       26.31    64.0  1.183000e+03         2.493183          2       4215
12130    精工钢构  600496 2021-02-03       5.03 2021-02-05        5.11     8.0 -2.790000e+02         1.590457          2       4440
8419    新 大 陆  000997 2014-01-16       7.29 2014-01-20        7.36     7.0  8.000000e+01         0.960219          2       3144
2516     中衡设计  603017 2020-09-15      11.63 2020-09-17       11.65     2.0  8.390000e+02         0.171969          2       1323
8412     斯达半导  603290 2020-03-27     110.16 2020-03-31      114.90   474.0  6.230000e+02         4.302832          2         38
2507     中葡股份  600084 2016-01-04       6.68 2016-01-06        6.69     1.0  1.680000e+02         0.149701          2       4261
8411     斯达半导  603290 2020-03-23     114.73 2020-03-25      116.22   149.0  1.490000e+02         1.298701          2         34
12147    精达股份  600577 2023-03-13       4.20 2023-03-15        4.24     4.0  2.940000e+02         0.952381          2       4681
12148    精达股份  600577 2023-08-24       4.25 2023-08-28        4.42    17.0  3.440000e+02         4.000000          2       4793
5317     同为股份  002835 2019-11-12      11.91 2019-11-14       12.10    19.0  3.010000e+02         1.595298          2        698
5320     同享科技  839167 2022-04-21      10.26 2022-04-25       10.42    16.0  2.130000e+02         1.559454          2        434
8404     文科园林  002775 2020-02-03       3.85 2020-02-05        3.93     8.0 -1.670000e+02         2.077922          2       1112
12159     索菲亚  002572 2018-07-10      27.55 2018-07-12       27.82    27.0  6.930000e+02         0.980036          2       1730
2498     中色股份  000758 2016-12-23       8.04 2016-12-27        8.07     3.0  4.470000e+02         0.373134          2       4648
12161     索菲亚  002572 2019-07-17      15.73 2019-07-19       15.85    12.0  8.570000e+02         0.762873          2       1978
8403     文科园林  002775 2019-05-13       4.96 2019-05-15        5.03     7.0 -1.750000e+02         1.411290          2        936
12164    索通发展  603612 2023-06-14      17.30 2023-06-16       17.46    16.0  1.206000e+03         0.924855          2       1425
12165    索通发展  603612 2023-08-24      16.73 2023-08-28       17.34    61.0  1.267000e+03         3.646145          2       1474
2497     中色股份  000758 2016-01-04       6.63 2016-01-06        7.04    41.0  4.060000e+02         6.184012          2       4410
12168    紫光国微  002049 2016-03-23      31.31 2016-03-25       31.32     1.0  2.550000e+02         0.031939          2       2410
12169    紫光国微  002049 2022-02-11     139.54 2022-02-15      140.47    93.0  2.904000e+03         0.666476          2       3726
8373     敦煌种业  600354 2021-02-05       4.06 2021-02-09        4.15     9.0  5.090000e+02         2.216749          2       4008
5336     同德化工  002360 2018-10-24       4.61 2018-10-26        4.67     6.0  3.150000e+02         1.301518          2       1999
11904    福鞍股份  603315 2019-05-29      11.89 2019-05-31       11.90     1.0  7.120000e+02         0.084104          2        918
2388     中百集团  000759 2019-10-29       7.18 2019-10-31        7.22     4.0  4.640000e+02         0.557103          2       5219
8335     振华股份  603067 2023-04-10      12.58 2023-04-12       12.64     6.0  1.145000e+03         0.476948          2       1581
8337     振华重工  600320 2015-05-13       6.84 2015-05-15        7.22    38.0  6.600000e+01         5.555556          2       3408
12302    综艺股份  600770 2023-08-24       5.16 2023-08-28        5.20     4.0 -3.170000e+02         0.775194          2       6347
12301    综艺股份  600770 2021-07-06       6.00 2021-07-08        6.56    56.0 -5.570000e+02         9.333333          2       5827
2385     中百集团  000759 2013-04-03       5.30 2013-04-09        5.36     6.0  1.600000e+01         1.132075          2       3621
5373     启明信息  002232 2021-12-31      22.16 2022-01-05       22.17     1.0  6.240000e+02         0.045126          2       3297
12296    综艺股份  600770 2017-02-22      10.01 2017-02-24       10.04     3.0 -7.310000e+02         0.299700          2       4763
2394     中盐化工  600328 2018-01-19       7.16 2018-01-23        7.24     8.0  5.100000e+02         1.117318          2       3886
8342     振德医疗  603301 2023-03-10      37.30 2023-03-14       37.33     3.0  2.180000e+03         0.080429          2       1193
2390     中百集团  000759 2022-08-09       4.80 2022-08-11        4.86     6.0  5.780000e+02         1.250000          2       5895
2391     中百集团  000759 2023-01-18       5.10 2023-01-20        5.14     4.0  6.430000e+02         0.784314          2       6004
5368     君正集团  601216 2022-08-09       4.18 2022-08-11        4.32    14.0  3.330000e+02         3.349282          2       2662
12286    维维股份  600300 2017-06-27       5.22 2017-06-29        5.24     2.0  2.290000e+02         0.383142          2       4024
5363     名雕股份  002830 2023-04-04      12.33 2023-04-07       12.47    14.0  9.640000e+02         1.135442          2       1533
12305    绿亨科技  870866 2022-03-24       7.98 2022-03-28        8.70    72.0  9.480000e+02         9.022556          2        270
12307    绿亨科技  870866 2023-09-05       5.79 2023-09-07        5.82     3.0  9.570000e+02         0.518135          2        468
12311    绿地控股  600606 2018-04-20       5.10 2018-04-24        5.29    19.0  3.620000e+02         3.725490          2       5923
2378     中电兴发  002298 2019-12-03       7.02 2019-12-05        7.08     6.0  1.061000e+03         0.854701          2       2316
2373     中牧股份  600195 2014-01-16       4.96 2014-01-20        4.99     3.0  3.000000e+01         0.604839          2       3567
12317    绿城水务  601368 2021-10-27       4.74 2021-10-29        4.75     1.0 -1.102000e+03         0.210970          2       1544
8331     振华股份  603067 2016-11-29      16.07 2016-12-01       17.56   149.0  1.490000e+02         9.271935          2         48
8330     振华科技  000733 2023-02-17     102.13 2023-02-21      105.08   295.0  3.500000e+03         2.888475          2       6137
5382     启迪环境  000826 2017-11-10      25.41 2017-11-14       25.51    10.0  8.090000e+02         0.393546          2       4470
2366     中煤能源  601898 2013-12-25       3.49 2013-12-27        3.54     5.0  3.100000e+01         1.432665          2       1419
12324    绿田机械  605259 2022-11-07      22.22 2022-11-09       22.23     1.0  5.300000e+01         0.045005          2        339
2362     中源家居  603709 2019-11-20      20.13 2019-11-22       20.20     7.0  3.810000e+02         0.347740          2        430
8325     拱东医疗  605369 2021-02-03      37.96 2021-02-05       39.23   127.0  2.860000e+02         3.345627          2         93
12327    绿能慧充  600212 2019-11-05       3.95 2019-11-07        4.05    10.0  2.780000e+02         2.531646          2       4358
5383     启迪环境  000826 2018-01-05      23.51 2018-01-09       23.58     7.0  8.160000e+02         0.297746          2       4509
8320     招商银行  600036 2018-04-02      21.52 2018-04-04       21.78    26.0  4.890000e+02         1.208178          2       3808
12336    绿茵生态  002887 2021-04-30      10.73 2021-05-07       10.87    14.0  4.560000e+02         1.304753          2        912
12284    维维股份  600300 2016-06-17       5.67 2016-06-21        5.69     2.0  2.210000e+02         0.352734          2       3775
12281    维科技术  600152 2023-04-04      10.95 2023-04-07       11.07    12.0  5.430000e+02         1.095890          2       5869
8370     敦煌种业  600354 2018-08-23       5.19 2018-08-27        5.23     4.0  3.520000e+02         0.770713          2       3424
8360     掌阅科技  603533 2021-07-08      26.14 2021-07-12       26.51    37.0  7.570000e+02         1.415455          2        918
2414     中科云网  002306 2015-05-07       6.93 2015-05-11        7.10    17.0  2.070000e+02         2.453102          2       1181
12251    经纬纺机  000666 2020-10-13       8.98 2020-10-15        9.10    12.0  9.270000e+02         1.336303          2       5404
5350     同辉信息  430090 2015-04-16       2.77 2015-04-27        3.40    63.0  6.300000e+01        22.743682          2         50
5349     同济科技  600846 2020-07-22       8.49 2020-07-24        8.56     7.0  3.610000e+02         0.824499          2       6348
8359     掌阅科技  603533 2021-03-12      34.00 2021-03-16       34.08     8.0  5.880000e+02         0.235294          2        839
2417     中科云网  002306 2023-07-17       4.07 2023-07-19        4.14     7.0  4.110000e+02         1.719902          2       2899
2423     中科美菱  835892 2023-08-30       7.52 2023-09-01        7.69    17.0  8.400000e+01         2.260638          2        218
2395     中盐化工  600328 2018-09-14       4.61 2018-09-18        4.62     1.0  5.320000e+02         0.216920          2       4026
12242    纽威股份  603699 2018-10-24       8.82 2018-10-26        8.97    15.0  6.650000e+02         1.700680          2       1151
2427     中科金财  002657 2013-01-30       9.44 2013-02-01        9.52     8.0  8.000000e+00         0.847458          2        226
8367     摩恩电气  002451 2021-06-22       6.51 2021-06-24        6.56     5.0  7.700000e+02         0.768049          2       2497
12236    纵横通信  603602 2022-09-23       9.72 2022-09-27        9.77     5.0  1.035000e+03         0.514403          2       1184
2431     中粮科技  000930 2018-09-14       8.06 2018-09-18        8.09     3.0  6.190000e+02         0.372208          2       4435
5337     同德化工  002360 2022-02-25       8.45 2022-03-01        8.48     3.0  4.460000e+02         0.355030          2       2810
